date,year,week,month,fylke,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2010-12-13,2010,50,12,15,10,31021,347,-0.608476870115126,1,3
2010-12-14,2010,50,12,15,10,31022,348,-0.594726686960764,1,5
2010-12-15,2010,50,12,15,10,31023,349,-0.580800273453801,1,4
2010-12-16,2010,50,12,15,10,31024,350,-0.566701756291118,1,3
2010-12-17,2010,50,12,15,10,31025,351,-0.55243531316762,1,3
2010-12-18,2010,50,12,15,10,31026,352,-0.538005171538299,1,2
2010-12-19,2010,50,12,15,10,31027,353,-0.52341560736555,1,4
2010-12-20,2010,51,12,15,10,31028,354,-0.508670943852104,1,6
2010-12-21,2010,51,12,15,10,31029,355,-0.493775550159977,1,3
2010-12-22,2010,51,12,15,10,31030,356,-0.478733840115788,1,3
2010-12-23,2010,51,12,15,10,31031,357,-0.463550270902851,1,3
2010-12-24,2010,51,12,15,10,31032,358,-0.448229341740411,2,6
2010-12-25,2010,51,12,15,10,31033,359,-0.432775592550432,2,7
2010-12-26,2010,51,12,15,10,31034,360,-0.417193602612317,2,5
2010-12-27,2010,52,12,15,10,31035,361,-0.401487989205974,2,5
2010-12-28,2010,52,12,15,10,31036,362,-0.385663406243607,2,6
2010-12-29,2010,52,12,15,10,31037,363,-0.369724542890673,2,5
2010-12-30,2010,52,12,15,10,31038,364,-0.353676122176372,2,3
2010-12-31,2010,52,12,15,10,31039,365,-0.337522899594114,2,4
2011-01-01,2010,52,1,15,10,31040,1,-0.321269661692364,2,4
2011-01-02,2010,52,1,15,10,31041,2,-0.304921224656289,2,7
2011-01-03,2011,1,1,15,11,31042,3,-0.288482432880609,2,8
2011-01-04,2011,1,1,15,11,31043,4,-0.271958157534106,2,7
2011-01-05,2011,1,1,15,11,31044,5,-0.255353295116187,2,9
2011-01-06,2011,1,1,15,11,31045,6,-0.23867276600595,2,8
2011-01-07,2011,1,1,15,11,31046,7,-0.221921513004166,2,5
2011-01-08,2011,1,1,15,11,31047,8,-0.205104499868619,2,6
2011-01-09,2011,1,1,15,11,31048,9,-0.188226709843244,3,6
2011-01-10,2011,2,1,15,11,31049,10,-0.171293144181478,3,4
2011-01-11,2011,2,1,15,11,31050,11,-0.154308820664281,3,7
2011-01-12,2011,2,1,15,11,31051,12,-0.137278772113265,3,8
2011-01-13,2011,2,1,15,11,31052,13,-0.120208044899353,3,5
2011-01-14,2011,2,1,15,11,31053,14,-0.103101697447435,3,8
2011-01-15,2011,2,1,15,11,31054,15,-0.0859647987374465,3,8
2011-01-16,2011,2,1,15,11,31055,16,-0.0688024268023199,3,5
2011-01-17,2011,3,1,15,11,31056,17,-0.0516196672232538,3,6
2011-01-18,2011,3,1,15,11,31057,18,-0.0344216116227457,3,6
2011-01-19,2011,3,1,15,11,31058,19,-0.0172133561558347,3,9
2011-01-20,2011,3,1,15,11,31059,20,0,3,9
2011-01-21,2011,3,1,15,11,31060,21,0.0172133561558347,3,8
2011-01-22,2011,3,1,15,11,31061,22,0.0344216116227457,3,10
2011-01-23,2011,3,1,15,11,31062,23,0.0516196672232538,4,11
2011-01-24,2011,4,1,15,11,31063,24,0.0688024268023199,4,12
2011-01-25,2011,4,1,15,11,31064,25,0.0859647987374465,4,15
2011-01-26,2011,4,1,15,11,31065,26,0.103101697447435,4,11
2011-01-27,2011,4,1,15,11,31066,27,0.120208044899353,4,13
2011-01-28,2011,4,1,15,11,31067,28,0.137278772113265,4,11
2011-01-29,2011,4,1,15,11,31068,29,0.154308820664281,4,10
2011-01-30,2011,4,1,15,11,31069,30,0.171293144181478,4,8
2011-01-31,2011,5,1,15,11,31070,31,0.188226709843244,4,13
2011-02-01,2011,5,2,15,11,31071,32,0.205104499868619,5,12
2011-02-02,2011,5,2,15,11,31072,33,0.221921513004166,5,12
2011-02-03,2011,5,2,15,11,31073,34,0.23867276600595,5,13
2011-02-04,2011,5,2,15,11,31074,35,0.255353295116187,5,15
2011-02-05,2011,5,2,15,11,31075,36,0.271958157534106,5,16
2011-02-06,2011,5,2,15,11,31076,37,0.288482432880609,5,16
2011-02-07,2011,6,2,15,11,31077,38,0.304921224656289,5,10
2011-02-08,2011,6,2,15,11,31078,39,0.321269661692364,5,10
2011-02-09,2011,6,2,15,11,31079,40,0.337522899594113,6,16
2011-02-10,2011,6,2,15,11,31080,41,0.353676122176372,6,14
2011-02-11,2011,6,2,15,11,31081,42,0.369724542890673,6,16
2011-02-12,2011,6,2,15,11,31082,43,0.385663406243607,6,22
2011-02-13,2011,6,2,15,11,31083,44,0.401487989205973,6,21
2011-02-14,2011,7,2,15,11,31084,45,0.417193602612317,6,17
2011-02-15,2011,7,2,15,11,31085,46,0.432775592550431,6,16
2011-02-16,2011,7,2,15,11,31086,47,0.448229341740411,7,21
2011-02-17,2011,7,2,15,11,31087,48,0.463550270902851,7,24
2011-02-18,2011,7,2,15,11,31088,49,0.478733840115789,7,21
2011-02-19,2011,7,2,15,11,31089,50,0.493775550159977,7,21
2011-02-20,2011,7,2,15,11,31090,51,0.508670943852104,7,22
2011-02-21,2011,8,2,15,11,31091,52,0.52341560736555,7,19
2011-02-22,2011,8,2,15,11,31092,53,0.5380051715383,7,17
2011-02-23,2011,8,2,15,11,31093,54,0.55243531316762,8,18
2011-02-24,2011,8,2,15,11,31094,55,0.566701756291118,8,19
2011-02-25,2011,8,2,15,11,31095,56,0.580800273453801,8,28
2011-02-26,2011,8,2,15,11,31096,57,0.594726686960763,8,26
2011-02-27,2011,8,2,15,11,31097,58,0.608476870115126,8,22
2011-02-28,2011,9,2,15,11,31098,59,0.622046748440868,8,23
2011-03-01,2011,9,3,15,11,31099,60,0.635432300890177,9,32
2011-03-02,2011,9,3,15,11,31100,61,0.648629561034981,9,27
2011-03-03,2011,9,3,15,11,31101,62,0.661634618242278,9,26
2011-03-04,2011,9,3,15,11,31102,63,0.674443618832946,9,23
2011-03-05,2011,9,3,15,11,31103,64,0.687052767223667,9,30
2011-03-06,2011,9,3,15,11,31104,65,0.699458327051647,9,26
2011-03-07,2011,10,3,15,11,31105,66,0.711656622281775,10,29
2011-03-08,2011,10,3,15,11,31106,67,0.723644038295912,10,25
2011-03-09,2011,10,3,15,11,31107,68,0.735417022963986,10,27
2011-03-10,2011,10,3,15,11,31108,69,0.746972087696555,10,30
2011-03-11,2011,10,3,15,11,31109,70,0.758305808478562,10,35
2011-03-12,2011,10,3,15,11,31110,71,0.769414826883938,11,31
2011-03-13,2011,10,3,15,11,31111,72,0.780295851070776,11,30
2011-03-14,2011,11,3,15,11,31112,73,0.790945656756777,11,32
2011-03-15,2011,11,3,15,11,31113,74,0.801361088174677,11,34
2011-03-16,2011,11,3,15,11,31114,75,0.811539059007361,11,37
2011-03-17,2011,11,3,15,11,31115,76,0.821476553302414,11,30
2011-03-18,2011,11,3,15,11,31116,77,0.831170626365808,12,40
2011-03-19,2011,11,3,15,11,31117,78,0.840618405634478,12,36
2011-03-20,2011,11,3,15,11,31118,79,0.849817091527528,12,32
2011-03-21,2011,12,3,15,11,31119,80,0.858763958275803,12,33
2011-03-22,2011,12,3,15,11,31120,81,0.867456354729597,12,36
2011-03-23,2011,12,3,15,11,31121,82,0.875891705144243,12,35
2011-03-24,2011,12,3,15,11,31122,83,0.884067509943364,13,32
2011-03-25,2011,12,3,15,11,31123,84,0.891981346459549,13,36
2011-03-26,2011,12,3,15,11,31124,85,0.899630869652243,13,37
2011-03-27,2011,12,3,15,11,31125,86,0.907013812802636,13,44
2011-03-28,2011,13,3,15,11,31126,87,0.914127988185334,13,43
2011-03-29,2011,13,3,15,11,31127,88,0.920971287716635,13,46
2011-03-30,2011,13,3,15,11,31128,89,0.927541683579197,13,42
2011-03-31,2011,13,3,15,11,31129,90,0.933837228822925,13,44
2011-04-01,2011,13,4,15,11,31130,91,0.939856057941895,14,37
2011-04-02,2011,13,4,15,11,31131,92,0.945596387427143,14,40
2011-04-03,2011,13,4,15,11,31132,93,0.951056516295153,14,49
2011-04-04,2011,14,4,15,11,31133,94,0.956234826591906,14,43
2011-04-05,2011,14,4,15,11,31134,95,0.961129783872301,14,49
2011-04-06,2011,14,4,15,11,31135,96,0.965739937654855,14,45
2011-04-07,2011,14,4,15,11,31136,97,0.970063921851507,14,41
2011-04-08,2011,14,4,15,11,31137,98,0.97410045517242,14,38
2011-04-09,2011,14,4,15,11,31138,99,0.977848341505657,14,34
2011-04-10,2011,14,4,15,11,31139,100,0.981306470271609,14,36
2011-04-11,2011,15,4,15,11,31140,101,0.984473816752092,15,39
2011-04-12,2011,15,4,15,11,31141,102,0.987349442393986,15,42
2011-04-13,2011,15,4,15,11,31142,103,0.989932495087353,15,44
2011-04-14,2011,15,4,15,11,31143,104,0.992222209417932,15,55
2011-04-15,2011,15,4,15,11,31144,105,0.994217906893952,15,54
2011-04-16,2011,15,4,15,11,31145,106,0.995918996147179,15,51
2011-04-17,2011,15,4,15,11,31146,107,0.997324973108156,15,49
2011-04-18,2011,16,4,15,11,31147,108,0.998435421155564,15,50
2011-04-19,2011,16,4,15,11,31148,109,0.999250011239683,15,42
2011-04-20,2011,16,4,15,11,31149,110,0.999768501979891,15,43
2011-04-21,2011,16,4,15,11,31150,111,0.99999073973619,15,42
2011-04-22,2011,16,4,15,11,31151,112,0.999916658654738,15,45
2011-04-23,2011,16,4,15,11,31152,113,0.999546280687357,15,46
2011-04-24,2011,16,4,15,11,31153,114,0.998879715585034,15,45
2011-04-25,2011,17,4,15,11,31154,115,0.997917160865392,15,47
2011-04-26,2011,17,4,15,11,31155,116,0.99665890175417,15,40
2011-04-27,2011,17,4,15,11,31156,117,0.995105311100698,15,44
2011-04-28,2011,17,4,15,11,31157,118,0.993256849267414,15,46
2011-04-29,2011,17,4,15,11,31158,119,0.991114063993455,15,40
2011-04-30,2011,17,4,15,11,31159,120,0.988677590232341,15,42
2011-05-01,2011,17,5,15,11,31160,121,0.98594814996383,15,44
2011-05-02,2011,18,5,15,11,31161,122,0.982926551979982,15,47
2011-05-03,2011,18,5,15,11,31162,123,0.97961369164549,14,42
2011-05-04,2011,18,5,15,11,31163,124,0.976010550632368,14,40
2011-05-05,2011,18,5,15,11,31164,125,0.972118196629061,14,43
2011-05-06,2011,18,5,15,11,31165,126,0.967937783024064,14,43
2011-05-07,2011,18,5,15,11,31166,127,0.963470548564149,14,44
2011-05-08,2011,18,5,15,11,31167,128,0.958717816987296,14,55
2011-05-09,2011,19,5,15,11,31168,129,0.953680996630446,14,46
2011-05-10,2011,19,5,15,11,31169,130,0.948361580012172,14,41
2011-05-11,2011,19,5,15,11,31170,131,0.942761143390421,14,38
2011-05-12,2011,19,5,15,11,31171,132,0.936881346295431,14,39
2011-05-13,2011,19,5,15,11,31172,133,0.930723931037979,13,36
2011-05-14,2011,19,5,15,11,31173,134,0.924290722193093,13,40
2011-05-15,2011,19,5,15,11,31174,135,0.917583626059394,13,29
2011-05-16,2011,20,5,15,11,31175,136,0.910604630094216,13,31
2011-05-17,2011,20,5,15,11,31176,137,0.903355802324685,13,30
2011-05-18,2011,20,5,15,11,31177,138,0.895839290734909,13,35
2011-05-19,2011,20,5,15,11,31178,139,0.888057322629493,13,34
2011-05-20,2011,20,5,15,11,31179,140,0.880012203973536,12,33
2011-05-21,2011,20,5,15,11,31180,141,0.871706318709322,12,30
2011-05-22,2011,20,5,15,11,31181,142,0.863142128049912,12,35
2011-05-23,2011,21,5,15,11,31182,143,0.854322169749827,12,36
2011-05-24,2011,21,5,15,11,31183,144,0.845249057353063,12,29
2011-05-25,2011,21,5,15,11,31184,145,0.835925479418637,12,32
2011-05-26,2011,21,5,15,11,31185,146,0.82635419872391,11,32
2011-05-27,2011,21,5,15,11,31186,147,0.816538051445916,11,25
2011-05-28,2011,21,5,15,11,31187,148,0.806479946320945,11,25
2011-05-29,2011,21,5,15,11,31188,149,0.796182863782616,11,34
2011-05-30,2011,22,5,15,11,31189,150,0.785649855078715,11,38
2011-05-31,2011,22,5,15,11,31190,151,0.774884041367041,11,30
2011-06-01,2011,22,6,15,11,31191,152,0.763888612790543,10,25
2011-06-02,2011,22,6,15,11,31192,153,0.752666827532008,10,24
2011-06-03,2011,22,6,15,11,31193,154,0.741222010848596,10,29
2011-06-04,2011,22,6,15,11,31194,155,0.729557554086488,10,25
2011-06-05,2011,22,6,15,11,31195,156,0.717676913675962,10,32
2011-06-06,2011,23,6,15,11,31196,157,0.705583610107178,10,30
2011-06-07,2011,23,6,15,11,31197,158,0.693281226886978,9,34
2011-06-08,2011,23,6,15,11,31198,159,0.680773409477016,9,26
2011-06-09,2011,23,6,15,11,31199,160,0.668063864213534,9,26
2011-06-10,2011,23,6,15,11,31200,161,0.655156357209085,9,28
2011-06-11,2011,23,6,15,11,31201,162,0.642054713236564,9,21
2011-06-12,2011,23,6,15,11,31202,163,0.628762814595834,9,23
2011-06-13,2011,24,6,15,11,31203,164,0.615284599963328,8,23
2011-06-14,2011,24,6,15,11,31204,165,0.601624063224923,8,24
2011-06-15,2011,24,6,15,11,31205,166,0.587785252292473,8,30
2011-06-16,2011,24,6,15,11,31206,167,0.573772267904325,8,27
2011-06-17,2011,24,6,15,11,31207,168,0.559589262410177,8,20
2011-06-18,2011,24,6,15,11,31208,169,0.545240438540651,8,21
2011-06-19,2011,24,6,15,11,31209,170,0.530730048161933,7,17
2011-06-20,2011,25,6,15,11,31210,171,0.516062391015853,7,21
2011-06-21,2011,25,6,15,11,31211,172,0.501241813445776,7,24
2011-06-22,2011,25,6,15,11,31212,173,0.48627270710869,7,25
2011-06-23,2011,25,6,15,11,31213,174,0.471159507673864,7,28
2011-06-24,2011,25,6,15,11,31214,175,0.455906693508459,7,23
2011-06-25,2011,25,6,15,11,31215,176,0.440518784350495,6,23
2011-06-26,2011,25,6,15,11,31216,177,0.425000339969554,6,19
2011-06-27,2011,26,6,15,11,31217,178,0.409355958815621,6,18
2011-06-28,2011,26,6,15,11,31218,179,0.393590276656467,6,18
2011-06-29,2011,26,6,15,11,31219,180,0.377707965203965,6,18
2011-06-30,2011,26,6,15,11,31220,181,0.361713730729768,6,16
2011-07-01,2011,26,7,15,11,31221,182,0.345612312670734,6,14
2011-07-02,2011,26,7,15,11,31222,183,0.32940848222453,5,17
2011-07-03,2011,26,7,15,11,31223,184,0.313107040935827,5,16
2011-07-04,2011,27,7,15,11,31224,185,0.296712819273491,5,18
2011-07-05,2011,27,7,15,11,31225,186,0.280230675199216,5,21
2011-07-06,2011,27,7,15,11,31226,187,0.263665492728007,5,20
2011-07-07,2011,27,7,15,11,31227,188,0.247022180480936,5,15
2011-07-08,2011,27,7,15,11,31228,189,0.230305670230612,5,14
2011-07-09,2011,27,7,15,11,31229,190,0.213520915439796,5,15
2011-07-10,2011,27,7,15,11,31230,191,0.196672889793576,4,14
2011-07-11,2011,28,7,15,11,31231,192,0.179766585725562,4,11
2011-07-12,2011,28,7,15,11,31232,193,0.162807012938517,4,12
2011-07-13,2011,28,7,15,11,31233,194,0.145799196919875,4,10
2011-07-14,2011,28,7,15,11,31234,195,0.128748177452581,4,8
2011-07-15,2011,28,7,15,11,31235,196,0.111659007121695,4,8
2011-07-16,2011,28,7,15,11,31236,197,0.0945367498171991,4,10
2011-07-17,2011,28,7,15,11,31237,198,0.077386479233463,4,14
2011-07-18,2011,29,7,15,11,31238,199,0.060213277365793,4,9
2011-07-19,2011,29,7,15,11,31239,200,0.0430222330045306,4,10
2011-07-20,2011,29,7,15,11,31240,201,0.0258184402271331,3,10
2011-07-21,2011,29,7,15,11,31241,202,0.0086069968886887,3,11
2011-07-22,2011,29,7,15,11,31242,203,-0.00860699688868801,3,10
2011-07-23,2011,29,7,15,11,31243,204,-0.0258184402271324,3,8
2011-07-24,2011,29,7,15,11,31244,205,-0.0430222330045303,3,11
2011-07-25,2011,30,7,15,11,31245,206,-0.0602132773657928,3,12
2011-07-26,2011,30,7,15,11,31246,207,-0.0773864792334632,3,9
2011-07-27,2011,30,7,15,11,31247,208,-0.0945367498171993,3,9
2011-07-28,2011,30,7,15,11,31248,209,-0.111659007121694,3,13
2011-07-29,2011,30,7,15,11,31249,210,-0.128748177452581,3,9
2011-07-30,2011,30,7,15,11,31250,211,-0.145799196919874,3,9
2011-07-31,2011,30,7,15,11,31251,212,-0.162807012938516,3,7
2011-08-01,2011,31,8,15,11,31252,213,-0.179766585725562,3,7
2011-08-02,2011,31,8,15,11,31253,214,-0.196672889793576,2,5
2011-08-03,2011,31,8,15,11,31254,215,-0.213520915439796,2,7
2011-08-04,2011,31,8,15,11,31255,216,-0.230305670230612,2,5
2011-08-05,2011,31,8,15,11,31256,217,-0.247022180480935,2,5
2011-08-06,2011,31,8,15,11,31257,218,-0.263665492728007,2,6
2011-08-07,2011,31,8,15,11,31258,219,-0.280230675199216,2,5
2011-08-08,2011,32,8,15,11,31259,220,-0.29671281927349,2,5
2011-08-09,2011,32,8,15,11,31260,221,-0.313107040935827,2,7
2011-08-10,2011,32,8,15,11,31261,222,-0.32940848222453,2,6
2011-08-11,2011,32,8,15,11,31262,223,-0.345612312670733,2,6
2011-08-12,2011,32,8,15,11,31263,224,-0.361713730729767,2,5
2011-08-13,2011,32,8,15,11,31264,225,-0.377707965203965,2,8
2011-08-14,2011,32,8,15,11,31265,226,-0.393590276656466,2,7
2011-08-15,2011,33,8,15,11,31266,227,-0.409355958815621,2,8
2011-08-16,2011,33,8,15,11,31267,228,-0.425000339969554,2,6
2011-08-17,2011,33,8,15,11,31268,229,-0.440518784350495,2,8
2011-08-18,2011,33,8,15,11,31269,230,-0.455906693508459,2,7
2011-08-19,2011,33,8,15,11,31270,231,-0.471159507673864,2,6
2011-08-20,2011,33,8,15,11,31271,232,-0.48627270710869,2,6
2011-08-21,2011,33,8,15,11,31272,233,-0.501241813445776,2,5
2011-08-22,2011,34,8,15,11,31273,234,-0.516062391015853,2,6
2011-08-23,2011,34,8,15,11,31274,235,-0.530730048161933,1,5
2011-08-24,2011,34,8,15,11,31275,236,-0.545240438540651,1,4
2011-08-25,2011,34,8,15,11,31276,237,-0.559589262410176,1,4
2011-08-26,2011,34,8,15,11,31277,238,-0.573772267904324,1,2
2011-08-27,2011,34,8,15,11,31278,239,-0.587785252292473,1,3
2011-08-28,2011,34,8,15,11,31279,240,-0.601624063224923,1,2
2011-08-29,2011,35,8,15,11,31280,241,-0.615284599963328,1,1
2011-08-30,2011,35,8,15,11,31281,242,-0.628762814595835,1,1
2011-08-31,2011,35,8,15,11,31282,243,-0.642054713236564,1,1
2011-09-01,2011,35,9,15,11,31283,244,-0.655156357209085,1,2
2011-09-02,2011,35,9,15,11,31284,245,-0.668063864213533,1,2
2011-09-03,2011,35,9,15,11,31285,246,-0.680773409477016,1,2
2011-09-04,2011,35,9,15,11,31286,247,-0.693281226886977,1,2
2011-09-05,2011,36,9,15,11,31287,248,-0.705583610107177,1,3
2011-09-06,2011,36,9,15,11,31288,249,-0.717676913675962,1,4
2011-09-07,2011,36,9,15,11,31289,250,-0.729557554086488,1,4
2011-09-08,2011,36,9,15,11,31290,251,-0.741222010848596,1,4
2011-09-09,2011,36,9,15,11,31291,252,-0.752666827532008,1,4
2011-09-10,2011,36,9,15,11,31292,253,-0.763888612790543,1,2
2011-09-11,2011,36,9,15,11,31293,254,-0.774884041367041,1,3
2011-09-12,2011,37,9,15,11,31294,255,-0.785649855078714,1,2
2011-09-13,2011,37,9,15,11,31295,256,-0.796182863782615,1,1
2011-09-14,2011,37,9,15,11,31296,257,-0.806479946320945,1,3
2011-09-15,2011,37,9,15,11,31297,258,-0.816538051445916,1,4
2011-09-16,2011,37,9,15,11,31298,259,-0.826354198723909,1,3
2011-09-17,2011,37,9,15,11,31299,260,-0.835925479418637,1,4
2011-09-18,2011,37,9,15,11,31300,261,-0.845249057353063,1,2
2011-09-19,2011,38,9,15,11,31301,262,-0.854322169749827,1,3
2011-09-20,2011,38,9,15,11,31302,263,-0.863142128049912,1,2
2011-09-21,2011,38,9,15,11,31303,264,-0.871706318709322,1,3
2011-09-22,2011,38,9,15,11,31304,265,-0.880012203973536,1,2
2011-09-23,2011,38,9,15,11,31305,266,-0.888057322629493,1,3
2011-09-24,2011,38,9,15,11,31306,267,-0.895839290734909,1,3
2011-09-25,2011,38,9,15,11,31307,268,-0.903355802324684,1,3
2011-09-26,2011,39,9,15,11,31308,269,-0.910604630094216,1,3
2011-09-27,2011,39,9,15,11,31309,270,-0.917583626059393,1,3
2011-09-28,2011,39,9,15,11,31310,271,-0.924290722193093,1,4
2011-09-29,2011,39,9,15,11,31311,272,-0.930723931037979,1,4
2011-09-30,2011,39,9,15,11,31312,273,-0.936881346295431,1,5
2011-10-01,2011,39,10,15,11,31313,274,-0.942761143390421,1,3
2011-10-02,2011,39,10,15,11,31314,275,-0.948361580012172,1,3
2011-10-03,2011,40,10,15,11,31315,276,-0.953680996630445,1,3
2011-10-04,2011,40,10,15,11,31316,277,-0.958717816987296,1,2
2011-10-05,2011,40,10,15,11,31317,278,-0.963470548564149,1,1
2011-10-06,2011,40,10,15,11,31318,279,-0.967937783024064,1,4
2011-10-07,2011,40,10,15,11,31319,280,-0.972118196629061,1,4
2011-10-08,2011,40,10,15,11,31320,281,-0.976010550632368,1,4
2011-10-09,2011,40,10,15,11,31321,282,-0.97961369164549,1,3
2011-10-10,2011,41,10,15,11,31322,283,-0.982926551979982,1,2
2011-10-11,2011,41,10,15,11,31323,284,-0.98594814996383,1,1
2011-10-12,2011,41,10,15,11,31324,285,-0.98867759023234,1,2
2011-10-13,2011,41,10,15,11,31325,286,-0.991114063993455,1,2
2011-10-14,2011,41,10,15,11,31326,287,-0.993256849267414,1,1
2011-10-15,2011,41,10,15,11,31327,288,-0.995105311100697,1,2
2011-10-16,2011,41,10,15,11,31328,289,-0.99665890175417,1,3
2011-10-17,2011,42,10,15,11,31329,290,-0.997917160865392,1,5
2011-10-18,2011,42,10,15,11,31330,291,-0.998879715585034,1,4
2011-10-19,2011,42,10,15,11,31331,292,-0.999546280687357,1,4
2011-10-20,2011,42,10,15,11,31332,293,-0.999916658654738,1,3
2011-10-21,2011,42,10,15,11,31333,294,-0.99999073973619,1,3
2011-10-22,2011,42,10,15,11,31334,295,-0.999768501979891,1,2
2011-10-23,2011,42,10,15,11,31335,296,-0.999250011239683,1,2
2011-10-24,2011,43,10,15,11,31336,297,-0.998435421155564,1,4
2011-10-25,2011,43,10,15,11,31337,298,-0.997324973108156,1,2
2011-10-26,2011,43,10,15,11,31338,299,-0.995918996147179,1,2
2011-10-27,2011,43,10,15,11,31339,300,-0.994217906893952,1,2
2011-10-28,2011,43,10,15,11,31340,301,-0.992222209417932,1,3
2011-10-29,2011,43,10,15,11,31341,302,-0.989932495087353,1,3
2011-10-30,2011,43,10,15,11,31342,303,-0.987349442393986,1,5
2011-10-31,2011,44,10,15,11,31343,304,-0.984473816752092,1,3
2011-11-01,2011,44,11,15,11,31344,305,-0.981306470271609,1,2
2011-11-02,2011,44,11,15,11,31345,306,-0.977848341505657,1,2
2011-11-03,2011,44,11,15,11,31346,307,-0.974100455172421,1,3
2011-11-04,2011,44,11,15,11,31347,308,-0.970063921851507,1,3
2011-11-05,2011,44,11,15,11,31348,309,-0.965739937654855,1,2
2011-11-06,2011,44,11,15,11,31349,310,-0.961129783872301,1,2
2011-11-07,2011,45,11,15,11,31350,311,-0.956234826591906,1,3
2011-11-08,2011,45,11,15,11,31351,312,-0.951056516295154,1,4
2011-11-09,2011,45,11,15,11,31352,313,-0.945596387427143,1,3
2011-11-10,2011,45,11,15,11,31353,314,-0.939856057941895,1,2
2011-11-11,2011,45,11,15,11,31354,315,-0.933837228822925,1,3
2011-11-12,2011,45,11,15,11,31355,316,-0.927541683579197,1,3
2011-11-13,2011,45,11,15,11,31356,317,-0.920971287716635,1,4
2011-11-14,2011,46,11,15,11,31357,318,-0.914127988185334,1,2
2011-11-15,2011,46,11,15,11,31358,319,-0.907013812802636,1,3
2011-11-16,2011,46,11,15,11,31359,320,-0.899630869652243,1,3
2011-11-17,2011,46,11,15,11,31360,321,-0.891981346459549,1,3
2011-11-18,2011,46,11,15,11,31361,322,-0.884067509943364,1,3
2011-11-19,2011,46,11,15,11,31362,323,-0.875891705144243,1,3
2011-11-20,2011,46,11,15,11,31363,324,-0.867456354729597,1,2
2011-11-21,2011,47,11,15,11,31364,325,-0.858763958275803,1,2
2011-11-22,2011,47,11,15,11,31365,326,-0.849817091527528,1,6
2011-11-23,2011,47,11,15,11,31366,327,-0.840618405634478,1,5
2011-11-24,2011,47,11,15,11,31367,328,-0.831170626365808,1,5
2011-11-25,2011,47,11,15,11,31368,329,-0.821476553302415,1,5
2011-11-26,2011,47,11,15,11,31369,330,-0.811539059007361,1,4
2011-11-27,2011,47,11,15,11,31370,331,-0.801361088174677,1,4
2011-11-28,2011,48,11,15,11,31371,332,-0.790945656756778,1,4
2011-11-29,2011,48,11,15,11,31372,333,-0.780295851070776,1,4
2011-11-30,2011,48,11,15,11,31373,334,-0.769414826883938,1,2
2011-12-01,2011,48,12,15,11,31374,335,-0.758305808478563,1,4
2011-12-02,2011,48,12,15,11,31375,336,-0.746972087696555,1,3
2011-12-03,2011,48,12,15,11,31376,337,-0.735417022963986,1,3
2011-12-04,2011,48,12,15,11,31377,338,-0.723644038295912,1,2
2011-12-05,2011,49,12,15,11,31378,339,-0.711656622281775,1,3
