date,fylke,numberOfCows,year,week,month,season,seasonIntercept,yearMinus2000,dayOfSeries,mu,y
2013-07-21,3,6,2013,29,7,Summer,2,13,1298,122,247
2013-07-22,3,5,2013,30,7,Summer,2,13,1299,122,263
2013-07-23,3,7,2013,30,7,Summer,2,13,1300,122,239
2013-07-24,3,6,2013,30,7,Summer,2,13,1301,122,266
2013-07-25,3,12,2013,30,7,Summer,2,13,1302,122,271
2013-07-26,3,5,2013,30,7,Summer,2,13,1303,122,243
2013-07-27,3,5,2013,30,7,Summer,2,13,1304,122,227
2013-07-28,3,5,2013,30,7,Summer,2,13,1305,122,259
2013-07-29,3,6,2013,31,7,Summer,2,13,1306,122,264
2013-07-30,3,5,2013,31,7,Summer,2,13,1307,122,252
2013-07-31,3,6,2013,31,7,Summer,2,13,1308,122,247
2013-08-01,3,5,2013,31,8,Summer,2,13,1309,122,234
2013-08-02,3,5,2013,31,8,Summer,2,13,1310,122,217
2013-08-03,3,3,2013,31,8,Summer,2,13,1311,122,240
2013-08-04,3,8,2013,31,8,Summer,2,13,1312,122,245
2013-08-05,3,4,2013,32,8,Summer,2,13,1313,122,264
2013-08-06,3,7,2013,32,8,Summer,2,13,1314,122,240
2013-08-07,3,7,2013,32,8,Summer,2,13,1315,122,260
2013-08-08,3,6,2013,32,8,Summer,2,13,1316,122,251
2013-08-09,3,7,2013,32,8,Summer,2,13,1317,122,255
2013-08-10,3,7,2013,32,8,Summer,2,13,1318,122,230
2013-08-11,3,4,2013,32,8,Summer,2,13,1319,122,242
2013-08-12,3,3,2013,33,8,Summer,2,13,1320,122,224
2013-08-13,3,7,2013,33,8,Summer,2,13,1321,122,245
2013-08-14,3,4,2013,33,8,Summer,2,13,1322,122,254
2013-08-15,3,3,2013,33,8,Summer,2,13,1323,122,251
2013-08-16,3,6,2013,33,8,Summer,2,13,1324,122,232
2013-08-17,3,4,2013,33,8,Summer,2,13,1325,122,233
2013-08-18,3,8,2013,33,8,Summer,2,13,1326,122,237
2013-08-19,3,7,2013,34,8,Summer,2,13,1327,122,232
2013-08-20,3,6,2013,34,8,Summer,2,13,1328,122,242
2013-08-21,3,10,2013,34,8,Summer,2,13,1329,122,229
2013-08-22,3,3,2013,34,8,Summer,2,13,1330,122,251
2013-08-23,3,4,2013,34,8,Summer,2,13,1331,122,248
2013-08-24,3,4,2013,34,8,Summer,2,13,1332,122,256
2013-08-25,3,7,2013,34,8,Summer,2,13,1333,122,239
2013-08-26,3,6,2013,35,8,Summer,2,13,1334,122,240
2013-08-27,3,5,2013,35,8,Summer,2,13,1335,122,241
2013-08-28,3,1,2013,35,8,Summer,2,13,1336,122,262
2013-08-29,3,1,2013,35,8,Summer,2,13,1337,122,249
2013-08-30,3,4,2013,35,8,Summer,2,13,1338,122,257
2013-08-31,3,7,2013,35,8,Summer,2,13,1339,122,235
2013-09-01,3,4,2013,35,9,Autumn,0,13,1340,16,129
2013-09-02,3,7,2013,36,9,Autumn,0,13,1341,16,80
2013-09-03,3,8,2013,36,9,Autumn,0,13,1342,16,55
2013-09-04,3,2,2013,36,9,Autumn,0,13,1343,16,38
2013-09-05,3,2,2013,36,9,Autumn,0,13,1344,16,39
2013-09-06,3,7,2013,36,9,Autumn,0,13,1345,16,27
2013-09-07,3,5,2013,36,9,Autumn,0,13,1346,16,28
2013-09-08,3,6,2013,36,9,Autumn,0,13,1347,16,27
2013-09-09,3,4,2013,37,9,Autumn,0,13,1348,16,29
2013-09-10,3,5,2013,37,9,Autumn,0,13,1349,16,39
2013-09-11,3,4,2013,37,9,Autumn,0,13,1350,16,38
2013-09-12,3,3,2013,37,9,Autumn,0,13,1351,16,39
2013-09-13,3,4,2013,37,9,Autumn,0,13,1352,16,43
2013-09-14,3,4,2013,37,9,Autumn,0,13,1353,16,39
2013-09-15,3,2,2013,37,9,Autumn,0,13,1354,16,30
2013-09-16,3,6,2013,38,9,Autumn,0,13,1355,16,30
2013-09-17,3,8,2013,38,9,Autumn,0,13,1356,16,30
2013-09-18,3,4,2013,38,9,Autumn,0,13,1357,16,34
2013-09-19,3,8,2013,38,9,Autumn,0,13,1358,16,41
2013-09-20,3,7,2013,38,9,Autumn,0,13,1359,16,42
2013-09-21,3,4,2013,38,9,Autumn,0,13,1360,16,38
2013-09-22,3,4,2013,38,9,Autumn,0,13,1361,16,35
2013-09-23,3,2,2013,39,9,Autumn,0,13,1362,16,39
2013-09-24,3,5,2013,39,9,Autumn,0,13,1363,16,33
2013-09-25,3,5,2013,39,9,Autumn,0,13,1364,16,31
2013-09-26,3,2,2013,39,9,Autumn,0,13,1365,16,34
2013-09-27,3,4,2013,39,9,Autumn,0,13,1366,16,36
2013-09-28,3,5,2013,39,9,Autumn,0,13,1367,16,25
2013-09-29,3,10,2013,39,9,Autumn,0,13,1368,16,24
2013-09-30,3,3,2013,40,9,Autumn,0,13,1369,16,31
2013-10-01,3,6,2013,40,10,Autumn,0,13,1370,16,33
2013-10-02,3,4,2013,40,10,Autumn,0,13,1371,16,35
2013-10-03,3,3,2013,40,10,Autumn,0,13,1372,16,38
2013-10-04,3,1,2013,40,10,Autumn,0,13,1373,16,34
2013-10-05,3,6,2013,40,10,Autumn,0,13,1374,16,39
2013-10-06,3,5,2013,40,10,Autumn,0,13,1375,16,39
2013-10-07,3,8,2013,41,10,Autumn,0,13,1376,16,32
2013-10-08,3,5,2013,41,10,Autumn,0,13,1377,16,40
2013-10-09,3,5,2013,41,10,Autumn,0,13,1378,16,29
2013-10-10,3,7,2013,41,10,Autumn,0,13,1379,16,32
2013-10-11,3,5,2013,41,10,Autumn,0,13,1380,16,27
2013-10-12,3,4,2013,41,10,Autumn,0,13,1381,16,27
2013-10-13,3,7,2013,41,10,Autumn,0,13,1382,16,30
2013-10-14,3,3,2013,42,10,Autumn,0,13,1383,16,35
2013-10-15,3,8,2013,42,10,Autumn,0,13,1384,16,38
2013-10-16,3,7,2013,42,10,Autumn,0,13,1385,16,34
2013-10-17,3,3,2013,42,10,Autumn,0,13,1386,16,36
2013-10-18,3,4,2013,42,10,Autumn,0,13,1387,16,32
2013-10-19,3,8,2013,42,10,Autumn,0,13,1388,16,35
2013-10-20,3,3,2013,42,10,Autumn,0,13,1389,16,30
2013-10-21,3,5,2013,43,10,Autumn,0,13,1390,16,30
2013-10-22,3,8,2013,43,10,Autumn,0,13,1391,16,27
2013-10-23,3,6,2013,43,10,Autumn,0,13,1392,16,30
2013-10-24,3,2,2013,43,10,Autumn,0,13,1393,16,28
2013-10-25,3,5,2013,43,10,Autumn,0,13,1394,16,26
2013-10-26,3,3,2013,43,10,Autumn,0,13,1395,16,33
2013-10-27,3,6,2013,43,10,Autumn,0,13,1396,16,35
2013-10-28,3,3,2013,44,10,Autumn,0,13,1397,16,40
2013-10-29,3,6,2013,44,10,Autumn,0,13,1398,16,36
2013-10-30,3,5,2013,44,10,Autumn,0,13,1399,16,35
2013-10-31,3,4,2013,44,10,Autumn,0,13,1400,16,25
2013-11-01,3,7,2013,44,11,Autumn,0,13,1401,16,26
2013-11-02,3,7,2013,44,11,Autumn,0,13,1402,16,29
2013-11-03,3,7,2013,44,11,Autumn,0,13,1403,16,29
2013-11-04,3,5,2013,45,11,Autumn,0,13,1404,16,27
2013-11-05,3,3,2013,45,11,Autumn,0,13,1405,16,33
2013-11-06,3,5,2013,45,11,Autumn,0,13,1406,16,34
2013-11-07,3,7,2013,45,11,Autumn,0,13,1407,16,41
2013-11-08,3,7,2013,45,11,Autumn,0,13,1408,16,35
2013-11-09,3,5,2013,45,11,Autumn,0,13,1409,16,32
2013-11-10,3,7,2013,45,11,Autumn,0,13,1410,16,31
2013-11-11,3,2,2013,46,11,Autumn,0,13,1411,16,34
2013-11-12,3,7,2013,46,11,Autumn,0,13,1412,16,34
2013-11-13,3,3,2013,46,11,Autumn,0,13,1413,16,33
2013-11-14,3,7,2013,46,11,Autumn,0,13,1414,16,40
2013-11-15,3,5,2013,46,11,Autumn,0,13,1415,16,30
2013-11-16,3,4,2013,46,11,Autumn,0,13,1416,16,29
2013-11-17,3,3,2013,46,11,Autumn,0,13,1417,16,35
2013-11-18,3,6,2013,47,11,Autumn,0,13,1418,16,26
2013-11-19,3,5,2013,47,11,Autumn,0,13,1419,16,34
2013-11-20,3,2,2013,47,11,Autumn,0,13,1420,16,35
2013-11-21,3,7,2013,47,11,Autumn,0,13,1421,16,33
2013-11-22,3,7,2013,47,11,Autumn,0,13,1422,16,40
2013-11-23,3,7,2013,47,11,Autumn,0,13,1423,16,34
2013-11-24,3,9,2013,47,11,Autumn,0,13,1424,16,40
2013-11-25,3,6,2013,48,11,Autumn,0,13,1425,16,43
2013-11-26,3,6,2013,48,11,Autumn,0,13,1426,16,39
2013-11-27,3,5,2013,48,11,Autumn,0,13,1427,16,32
2013-11-28,3,5,2013,48,11,Autumn,0,13,1428,16,26
2013-11-29,3,4,2013,48,11,Autumn,0,13,1429,16,25
2013-11-30,3,6,2013,48,11,Autumn,0,13,1430,16,27
2013-12-01,3,4,2013,48,12,Winter,0,13,1431,16,30
2013-12-02,3,7,2013,49,12,Winter,0,13,1432,16,26
2013-12-03,3,5,2013,49,12,Winter,0,13,1433,16,23
2013-12-04,3,3,2013,49,12,Winter,0,13,1434,16,20
2013-12-05,3,7,2013,49,12,Winter,0,13,1435,16,32
2013-12-06,3,2,2013,49,12,Winter,0,13,1436,16,35
2013-12-07,3,6,2013,49,12,Winter,0,13,1437,16,28
2013-12-08,3,5,2013,49,12,Winter,0,13,1438,16,28
2013-12-09,3,4,2013,50,12,Winter,0,13,1439,16,28
2013-12-10,3,2,2013,50,12,Winter,0,13,1440,16,34
2013-12-11,3,3,2013,50,12,Winter,0,13,1441,16,34
2013-12-12,3,6,2013,50,12,Winter,0,13,1442,16,39
2013-12-13,3,7,2013,50,12,Winter,0,13,1443,16,35
2013-12-14,3,5,2013,50,12,Winter,0,13,1444,16,41
2013-12-15,3,5,2013,50,12,Winter,0,13,1445,16,30
2013-12-16,3,6,2013,51,12,Winter,0,13,1446,16,34
2013-12-17,3,3,2013,51,12,Winter,0,13,1447,16,37
2013-12-18,3,2,2013,51,12,Winter,0,13,1448,16,36
2013-12-19,3,7,2013,51,12,Winter,0,13,1449,16,43
2013-12-20,3,5,2013,51,12,Winter,0,13,1450,16,41
2013-12-21,3,3,2013,51,12,Winter,0,13,1451,16,44
2013-12-22,3,5,2013,51,12,Winter,0,13,1452,16,44
2013-12-23,3,2,2013,52,12,Winter,0,13,1453,16,30
2013-12-24,3,3,2013,52,12,Winter,0,13,1454,16,21
2013-12-25,3,4,2013,52,12,Winter,0,13,1455,16,20
2013-12-26,3,5,2013,52,12,Winter,0,13,1456,16,22
2013-12-27,3,9,2013,52,12,Winter,0,13,1457,16,20
2013-12-28,3,3,2013,52,12,Winter,0,13,1458,16,30
2013-12-29,3,5,2013,52,12,Winter,0,13,1459,16,35
2013-12-30,3,4,2014,1,12,Winter,0,14,1460,20,34
2013-12-31,3,6,2014,1,12,Winter,0,14,1461,20,43
2014-01-01,3,3,2014,1,1,Winter,0,14,1462,20,45
2014-01-02,3,5,2014,1,1,Winter,0,14,1463,20,37
2014-01-03,3,2,2014,1,1,Winter,0,14,1464,20,33
2014-01-04,3,6,2014,1,1,Winter,0,14,1465,20,36
2014-01-05,3,8,2014,1,1,Winter,0,14,1466,20,32
2014-01-06,3,4,2014,2,1,Winter,0,14,1467,20,39
2014-01-07,3,5,2014,2,1,Winter,0,14,1468,20,39
2014-01-08,3,3,2014,2,1,Winter,0,14,1469,20,41
2014-01-09,3,8,2014,2,1,Winter,0,14,1470,20,47
2014-01-10,3,2,2014,2,1,Winter,0,14,1471,20,52
2014-01-11,3,6,2014,2,1,Winter,0,14,1472,20,43
2014-01-12,3,4,2014,2,1,Winter,0,14,1473,20,53
2014-01-13,3,4,2014,3,1,Winter,0,14,1474,20,37
2014-01-14,3,4,2014,3,1,Winter,0,14,1475,20,36
2014-01-15,3,9,2014,3,1,Winter,0,14,1476,20,34
2014-01-16,3,2,2014,3,1,Winter,0,14,1477,20,39
2014-01-17,3,5,2014,3,1,Winter,0,14,1478,20,48
2014-01-18,3,7,2014,3,1,Winter,0,14,1479,20,51
2014-01-19,3,4,2014,3,1,Winter,0,14,1480,20,43
2014-01-20,3,5,2014,4,1,Winter,0,14,1481,20,38
2014-01-21,3,7,2014,4,1,Winter,0,14,1482,20,42
2014-01-22,3,3,2014,4,1,Winter,0,14,1483,20,43
2014-01-23,3,4,2014,4,1,Winter,0,14,1484,20,50
2014-01-24,3,8,2014,4,1,Winter,0,14,1485,20,54
2014-01-25,3,0,2014,4,1,Winter,0,14,1486,20,47
2014-01-26,3,7,2014,4,1,Winter,0,14,1487,20,41
2014-01-27,3,1,2014,5,1,Winter,0,14,1488,20,40
2014-01-28,3,7,2014,5,1,Winter,0,14,1489,20,42
2014-01-29,3,8,2014,5,1,Winter,0,14,1490,20,34
2014-01-30,3,6,2014,5,1,Winter,0,14,1491,20,39
2014-01-31,3,5,2014,5,1,Winter,0,14,1492,20,32
2014-02-01,3,8,2014,5,2,Winter,0,14,1493,20,38
2014-02-02,3,4,2014,5,2,Winter,0,14,1494,20,37
2014-02-03,3,6,2014,6,2,Winter,0,14,1495,20,29
2014-02-04,3,7,2014,6,2,Winter,0,14,1496,20,37
2014-02-05,3,5,2014,6,2,Winter,0,14,1497,20,37
2014-02-06,3,2,2014,6,2,Winter,0,14,1498,20,39
2014-02-07,3,7,2014,6,2,Winter,0,14,1499,20,42
2014-02-08,3,4,2014,6,2,Winter,0,14,1500,20,41
2014-02-09,3,8,2014,6,2,Winter,0,14,1501,20,38
2014-02-10,3,6,2014,7,2,Winter,0,14,1502,20,47
2014-02-11,3,5,2014,7,2,Winter,0,14,1503,20,38
2014-02-12,3,6,2014,7,2,Winter,0,14,1504,20,43
2014-02-13,3,5,2014,7,2,Winter,0,14,1505,20,38
2014-02-14,3,4,2014,7,2,Winter,0,14,1506,20,28
2014-02-15,3,9,2014,7,2,Winter,0,14,1507,20,34
2014-02-16,3,7,2014,7,2,Winter,0,14,1508,20,34
2014-02-17,3,3,2014,8,2,Winter,0,14,1509,20,42
2014-02-18,3,4,2014,8,2,Winter,0,14,1510,20,43
2014-02-19,3,3,2014,8,2,Winter,0,14,1511,20,45
2014-02-20,3,7,2014,8,2,Winter,0,14,1512,20,38
2014-02-21,3,7,2014,8,2,Winter,0,14,1513,20,39
2014-02-22,3,3,2014,8,2,Winter,0,14,1514,20,38
2014-02-23,3,5,2014,8,2,Winter,0,14,1515,20,39
2014-02-24,3,6,2014,9,2,Winter,0,14,1516,20,33
2014-02-25,3,4,2014,9,2,Winter,0,14,1517,20,37
2014-02-26,3,5,2014,9,2,Winter,0,14,1518,20,40
2014-02-27,3,5,2014,9,2,Winter,0,14,1519,20,41
2014-02-28,3,4,2014,9,2,Winter,0,14,1520,20,46
2014-03-01,3,7,2014,9,3,Spring,1,14,1521,55,68
2014-03-02,3,6,2014,9,3,Spring,1,14,1522,55,84
2014-03-03,3,7,2014,10,3,Spring,1,14,1523,55,95
2014-03-04,3,5,2014,10,3,Spring,1,14,1524,55,98
2014-03-05,3,4,2014,10,3,Spring,1,14,1525,55,110
2014-03-06,3,4,2014,10,3,Spring,1,14,1526,55,95
2014-03-07,3,8,2014,10,3,Spring,1,14,1527,55,109
2014-03-08,3,3,2014,10,3,Spring,1,14,1528,55,108
2014-03-09,3,7,2014,10,3,Spring,1,14,1529,55,113
2014-03-10,3,5,2014,11,3,Spring,1,14,1530,55,109
2014-03-11,3,6,2014,11,3,Spring,1,14,1531,55,119
2014-03-12,3,7,2014,11,3,Spring,1,14,1532,55,97
2014-03-13,3,6,2014,11,3,Spring,1,14,1533,55,107
2014-03-14,3,1,2014,11,3,Spring,1,14,1534,55,97
2014-03-15,3,5,2014,11,3,Spring,1,14,1535,55,111
2014-03-16,3,3,2014,11,3,Spring,1,14,1536,55,108
2014-03-17,3,5,2014,12,3,Spring,1,14,1537,55,101
2014-03-18,3,10,2014,12,3,Spring,1,14,1538,55,115
2014-03-19,3,5,2014,12,3,Spring,1,14,1539,55,121
2014-03-20,3,4,2014,12,3,Spring,1,14,1540,55,116
2014-03-21,3,1,2014,12,3,Spring,1,14,1541,55,106
2014-03-22,3,4,2014,12,3,Spring,1,14,1542,55,121
2014-03-23,3,6,2014,12,3,Spring,1,14,1543,55,117
2014-03-24,3,0,2014,13,3,Spring,1,14,1544,55,120
2014-03-25,3,4,2014,13,3,Spring,1,14,1545,55,116
2014-03-26,3,3,2014,13,3,Spring,1,14,1546,55,112
2014-03-27,3,5,2014,13,3,Spring,1,14,1547,55,113
2014-03-28,3,5,2014,13,3,Spring,1,14,1548,55,110
2014-03-29,3,10,2014,13,3,Spring,1,14,1549,55,99
2014-03-30,3,5,2014,13,3,Spring,1,14,1550,55,102
2014-03-31,3,4,2014,14,3,Spring,1,14,1551,55,113
2014-04-01,3,7,2014,14,4,Spring,1,14,1552,55,115
2014-04-02,3,5,2014,14,4,Spring,1,14,1553,55,118
2014-04-03,3,9,2014,14,4,Spring,1,14,1554,55,124
2014-04-04,3,3,2014,14,4,Spring,1,14,1555,55,112
2014-04-05,3,4,2014,14,4,Spring,1,14,1556,55,132
2014-04-06,3,6,2014,14,4,Spring,1,14,1557,55,123
2014-04-07,3,5,2014,15,4,Spring,1,14,1558,55,123
2014-04-08,3,8,2014,15,4,Spring,1,14,1559,55,105
2014-04-09,3,5,2014,15,4,Spring,1,14,1560,55,114
2014-04-10,3,2,2014,15,4,Spring,1,14,1561,55,111
2014-04-11,3,6,2014,15,4,Spring,1,14,1562,55,113
2014-04-12,3,3,2014,15,4,Spring,1,14,1563,55,124
2014-04-13,3,5,2014,15,4,Spring,1,14,1564,55,114
2014-04-14,3,6,2014,16,4,Spring,1,14,1565,55,116
2014-04-15,3,4,2014,16,4,Spring,1,14,1566,55,122
2014-04-16,3,5,2014,16,4,Spring,1,14,1567,55,125
2014-04-17,3,4,2014,16,4,Spring,1,14,1568,55,109
2014-04-18,3,7,2014,16,4,Spring,1,14,1569,55,112
2014-04-19,3,3,2014,16,4,Spring,1,14,1570,55,114
2014-04-20,3,5,2014,16,4,Spring,1,14,1571,55,116
2014-04-21,3,5,2014,17,4,Spring,1,14,1572,55,122
2014-04-22,3,5,2014,17,4,Spring,1,14,1573,55,108
2014-04-23,3,5,2014,17,4,Spring,1,14,1574,55,119
2014-04-24,3,6,2014,17,4,Spring,1,14,1575,55,114
2014-04-25,3,6,2014,17,4,Spring,1,14,1576,55,110
2014-04-26,3,4,2014,17,4,Spring,1,14,1577,55,107
2014-04-27,3,3,2014,17,4,Spring,1,14,1578,55,105
2014-04-28,3,2,2014,18,4,Spring,1,14,1579,55,118
2014-04-29,3,5,2014,18,4,Spring,1,14,1580,55,112
2014-04-30,3,3,2014,18,4,Spring,1,14,1581,55,103
2014-05-01,3,5,2014,18,5,Spring,1,14,1582,55,101
2014-05-02,3,3,2014,18,5,Spring,1,14,1583,55,100
2014-05-03,3,4,2014,18,5,Spring,1,14,1584,55,115
2014-05-04,3,2,2014,18,5,Spring,1,14,1585,55,105
2014-05-05,3,4,2014,19,5,Spring,1,14,1586,55,96
2014-05-06,3,6,2014,19,5,Spring,1,14,1587,55,96
2014-05-07,3,4,2014,19,5,Spring,1,14,1588,55,109
2014-05-08,3,14,2014,19,5,Spring,1,14,1589,55,102
2014-05-09,3,6,2014,19,5,Spring,1,14,1590,55,103
2014-05-10,3,5,2014,19,5,Spring,1,14,1591,55,105
2014-05-11,3,5,2014,19,5,Spring,1,14,1592,55,94
2014-05-12,3,3,2014,20,5,Spring,1,14,1593,55,109
2014-05-13,3,6,2014,20,5,Spring,1,14,1594,55,127
2014-05-14,3,4,2014,20,5,Spring,1,14,1595,55,110
2014-05-15,3,4,2014,20,5,Spring,1,14,1596,55,109
2014-05-16,3,9,2014,20,5,Spring,1,14,1597,55,112
2014-05-17,3,4,2014,20,5,Spring,1,14,1598,55,112
2014-05-18,3,4,2014,20,5,Spring,1,14,1599,55,103
2014-05-19,3,3,2014,21,5,Spring,1,14,1600,55,110
2014-05-20,3,5,2014,21,5,Spring,1,14,1601,55,109
2014-05-21,3,3,2014,21,5,Spring,1,14,1602,55,123
2014-05-22,3,7,2014,21,5,Spring,1,14,1603,55,115
2014-05-23,3,5,2014,21,5,Spring,1,14,1604,55,115
2014-05-24,3,3,2014,21,5,Spring,1,14,1605,55,107
2014-05-25,3,2,2014,21,5,Spring,1,14,1606,55,121
2014-05-26,3,2,2014,22,5,Spring,1,14,1607,55,112
2014-05-27,3,4,2014,22,5,Spring,1,14,1608,55,114
2014-05-28,3,7,2014,22,5,Spring,1,14,1609,55,104
2014-05-29,3,3,2014,22,5,Spring,1,14,1610,55,95
2014-05-30,3,3,2014,22,5,Spring,1,14,1611,55,110
2014-05-31,3,3,2014,22,5,Spring,1,14,1612,55,117
2014-06-01,3,6,2014,22,6,Summer,2,14,1613,148,213
2014-06-02,3,8,2014,23,6,Summer,2,14,1614,148,248
2014-06-03,3,7,2014,23,6,Summer,2,14,1615,148,293
2014-06-04,3,2,2014,23,6,Summer,2,14,1616,148,281
2014-06-05,3,3,2014,23,6,Summer,2,14,1617,148,252
2014-06-06,3,3,2014,23,6,Summer,2,14,1618,148,277
2014-06-07,3,7,2014,23,6,Summer,2,14,1619,148,287
2014-06-08,3,5,2014,23,6,Summer,2,14,1620,148,293
2014-06-09,3,5,2014,24,6,Summer,2,14,1621,148,284
2014-06-10,3,3,2014,24,6,Summer,2,14,1622,148,292
2014-06-11,3,6,2014,24,6,Summer,2,14,1623,148,294
2014-06-12,3,6,2014,24,6,Summer,2,14,1624,148,283
2014-06-13,3,4,2014,24,6,Summer,2,14,1625,148,299
2014-06-14,3,4,2014,24,6,Summer,2,14,1626,148,296
2014-06-15,3,3,2014,24,6,Summer,2,14,1627,148,297
2014-06-16,3,9,2014,25,6,Summer,2,14,1628,148,303
2014-06-17,3,6,2014,25,6,Summer,2,14,1629,148,306
2014-06-18,3,6,2014,25,6,Summer,2,14,1630,148,284
2014-06-19,3,3,2014,25,6,Summer,2,14,1631,148,284
2014-06-20,3,3,2014,25,6,Summer,2,14,1632,148,299
2014-06-21,3,1,2014,25,6,Summer,2,14,1633,148,292
2014-06-22,3,2,2014,25,6,Summer,2,14,1634,148,304
2014-06-23,3,2,2014,26,6,Summer,2,14,1635,148,280
2014-06-24,3,5,2014,26,6,Summer,2,14,1636,148,281
2014-06-25,3,4,2014,26,6,Summer,2,14,1637,148,287
2014-06-26,3,7,2014,26,6,Summer,2,14,1638,148,295
2014-06-27,3,8,2014,26,6,Summer,2,14,1639,148,303
2014-06-28,3,7,2014,26,6,Summer,2,14,1640,148,309
2014-06-29,3,6,2014,26,6,Summer,2,14,1641,148,298
2014-06-30,3,3,2014,27,6,Summer,2,14,1642,148,294
2014-07-01,3,5,2014,27,7,Summer,2,14,1643,148,309
2014-07-02,3,4,2014,27,7,Summer,2,14,1644,148,288
2014-07-03,3,3,2014,27,7,Summer,2,14,1645,148,290
2014-07-04,3,4,2014,27,7,Summer,2,14,1646,148,273
2014-07-05,3,6,2014,27,7,Summer,2,14,1647,148,290
2014-07-06,3,7,2014,27,7,Summer,2,14,1648,148,280
2014-07-07,3,8,2014,28,7,Summer,2,14,1649,148,291
2014-07-08,3,6,2014,28,7,Summer,2,14,1650,148,292
2014-07-09,3,7,2014,28,7,Summer,2,14,1651,148,293
2014-07-10,3,8,2014,28,7,Summer,2,14,1652,148,280
2014-07-11,3,2,2014,28,7,Summer,2,14,1653,148,285
2014-07-12,3,5,2014,28,7,Summer,2,14,1654,148,297
2014-07-13,3,7,2014,28,7,Summer,2,14,1655,148,293
2014-07-14,3,9,2014,29,7,Summer,2,14,1656,148,271
2014-07-15,3,10,2014,29,7,Summer,2,14,1657,148,302
2014-07-16,3,8,2014,29,7,Summer,2,14,1658,148,298
2014-07-17,3,4,2014,29,7,Summer,2,14,1659,148,289
2014-07-18,3,6,2014,29,7,Summer,2,14,1660,148,295
2014-07-19,3,3,2014,29,7,Summer,2,14,1661,148,290
2014-07-20,3,4,2014,29,7,Summer,2,14,1662,148,309
2014-07-21,3,5,2014,30,7,Summer,2,14,1663,148,270
2014-07-22,3,8,2014,30,7,Summer,2,14,1664,148,278
2014-07-23,3,6,2014,30,7,Summer,2,14,1665,148,289
2014-07-24,3,2,2014,30,7,Summer,2,14,1666,148,290
2014-07-25,3,6,2014,30,7,Summer,2,14,1667,148,287
2014-07-26,3,6,2014,30,7,Summer,2,14,1668,148,294
2014-07-27,3,1,2014,30,7,Summer,2,14,1669,148,283
2014-07-28,3,5,2014,31,7,Summer,2,14,1670,148,298
2014-07-29,3,4,2014,31,7,Summer,2,14,1671,148,300
2014-07-30,3,5,2014,31,7,Summer,2,14,1672,148,305
2014-07-31,3,6,2014,31,7,Summer,2,14,1673,148,291
2014-08-01,3,3,2014,31,8,Summer,2,14,1674,148,298
2014-08-02,3,4,2014,31,8,Summer,2,14,1675,148,305
2014-08-03,3,6,2014,31,8,Summer,2,14,1676,148,299
2014-08-04,3,3,2014,32,8,Summer,2,14,1677,148,311
2014-08-05,3,1,2014,32,8,Summer,2,14,1678,148,317
2014-08-06,3,5,2014,32,8,Summer,2,14,1679,148,292
2014-08-07,3,5,2014,32,8,Summer,2,14,1680,148,301
2014-08-08,3,10,2014,32,8,Summer,2,14,1681,148,305
2014-08-09,3,4,2014,32,8,Summer,2,14,1682,148,280
2014-08-10,3,5,2014,32,8,Summer,2,14,1683,148,292
2014-08-11,3,9,2014,33,8,Summer,2,14,1684,148,305
2014-08-12,3,6,2014,33,8,Summer,2,14,1685,148,303
2014-08-13,3,7,2014,33,8,Summer,2,14,1686,148,309
2014-08-14,3,4,2014,33,8,Summer,2,14,1687,148,301
2014-08-15,3,6,2014,33,8,Summer,2,14,1688,148,301
2014-08-16,3,6,2014,33,8,Summer,2,14,1689,148,296
2014-08-17,3,3,2014,33,8,Summer,2,14,1690,148,296
2014-08-18,3,3,2014,34,8,Summer,2,14,1691,148,318
2014-08-19,3,7,2014,34,8,Summer,2,14,1692,148,283
2014-08-20,3,6,2014,34,8,Summer,2,14,1693,148,306
2014-08-21,3,4,2014,34,8,Summer,2,14,1694,148,299
2014-08-22,3,5,2014,34,8,Summer,2,14,1695,148,307
2014-08-23,3,6,2014,34,8,Summer,2,14,1696,148,275
2014-08-24,3,6,2014,34,8,Summer,2,14,1697,148,279
2014-08-25,3,7,2014,35,8,Summer,2,14,1698,148,284
2014-08-26,3,6,2014,35,8,Summer,2,14,1699,148,305
2014-08-27,3,4,2014,35,8,Summer,2,14,1700,148,305
2014-08-28,3,7,2014,35,8,Summer,2,14,1701,148,314
2014-08-29,3,4,2014,35,8,Summer,2,14,1702,148,299
2014-08-30,3,4,2014,35,8,Summer,2,14,1703,148,315
2014-08-31,3,3,2014,35,8,Summer,2,14,1704,148,275
2014-09-01,3,4,2014,36,9,Autumn,0,14,1705,20,155
2014-09-02,3,5,2014,36,9,Autumn,0,14,1706,20,94
2014-09-03,3,1,2014,36,9,Autumn,0,14,1707,20,66
2014-09-04,3,4,2014,36,9,Autumn,0,14,1708,20,53
2014-09-05,3,7,2014,36,9,Autumn,0,14,1709,20,48
2014-09-06,3,8,2014,36,9,Autumn,0,14,1710,20,40
2014-09-07,3,7,2014,36,9,Autumn,0,14,1711,20,44
2014-09-08,3,6,2014,37,9,Autumn,0,14,1712,20,40
2014-09-09,3,4,2014,37,9,Autumn,0,14,1713,20,45
2014-09-10,3,6,2014,37,9,Autumn,0,14,1714,20,41
2014-09-11,3,3,2014,37,9,Autumn,0,14,1715,20,42
2014-09-12,3,3,2014,37,9,Autumn,0,14,1716,20,46
